0_60_time,year,manufacturer,model
6.7,2018,HONDA,HONDA ODYSSEY ELITE
6.7,2019,HONDA,HONDA ODYSSEY ELITE
6.7,2021,HONDA,HONDA ODYSSEY ELITE
8.2,1998,HONDA,HONDA PASSPORT EX
6.0,2019,HONDA,HONDA PASSPORT ELITE AWD
6.1,2019,HONDA,HONDA PASSPORT EX-L AWD
7.7,2003,HONDA,HONDA PILOT EX AWD
7.5,2004,HONDA,HONDA PILOT LX AWD
7.7,2009,HONDA,HONDA PILOT EX AWD
7.9,2010,HONDA,HONDA PILOT TOURING AWD
6.1,2016,HONDA,HONDA PILOT ELITE AWD
6.2,2016,HONDA,HONDA PILOT EX
6.3,2019,HONDA,HONDA PILOT ELITE AWD
6.2,2020,HONDA,HONDA PILOT BLACK EDITION
11.4,1980,HONDA,HONDA PRELUDE
9.6,1983,HONDA,HONDA PRELUDE
9.6,1984,HONDA,HONDA PRELUDE
9.1,1988,HONDA,HONDA PRELUDE SI 4WS
8.6,1989,HONDA,HONDA PRELUDE SI
8.7,1991,HONDA,HONDA PRELUDE SI 4WS
7.4,1992,HONDA,HONDA PRELUDE SI 4WS
6.5,1993,HONDA,HONDA PRELUDE VTEC
7.1,1994,HONDA,HONDA PRELUDE VTEC
5.7,1995,HONDA,DRAG COMPETITION PRODUCTS PRELUDE VTEC TURBO
6.7,1995,HONDA,HONDA PRELUDE VTEC
7.1,1997,HONDA,HONDA PRELUDE TYPE SH
7.0,1999,HONDA,HONDA PRELUDE TYPE SH
6.7,1999,HONDA,HONDA PRELUDE
6.7,2000,HONDA,HONDA PRELUDE
8.3,2006,HONDA,HONDA RIDGELINE RTL
7.6,2009,HONDA,HONDA RIDGELINE RTL
7.9,2012,HONDA,HONDA RIDGELINE SPORT
7.8,2014,HONDA,HONDA RIDGELINE RTL
6.6,2017,HONDA,HONDA RIDGELINE RTS
6.9,2018,HONDA,HONDA RIDGELINE BLACK EDITION
6.5,2018,HONDA,HONDA RIDGELINE RTL-E
6.9,2019,HONDA,HONDA RIDGELINE RTL
6.3,2021,HONDA,HONDA RIDGELINE SPORT HPD
5.7,2000,HONDA,PROSPEC HONDA S2000
5.6,2000,HONDA,HONDA S2000
4.9,2001,HONDA,COMPTECH SUPERCHARGED HONDA S2000
5.4,2001,HONDA,HONDA S2000 MUGEN
5.4,2003,HONDA,HONDA S2000
5.4,2004,HONDA,HONDA S2000
5.4,2006,HONDA,HONDA S2000
5.5,2008,HONDA,HONDA S2000 CR
6.0,2009,HONDA,HONDA S2000 EDITION 100
17.8,1965,HONDA,HONDA S600 ROADSTER
10.3,2016,HONDA,HONDA S660
