0_60_time,year,manufacturer,model
8.2,2016,TOYOTA,TOYOTA RAV4 HYBRID LIMITED
7.6,2016,TOYOTA,TOYOTA RAV4 HYBRID XLE
8.5,2016,TOYOTA,TOYOTA RAV4 SE AWD
9.3,2017,TOYOTA,TOYOTA RAV4 SE
8.3,2018,TOYOTA,TOYOTA RAV4 ADVENTURE AWD
8.2,2019,TOYOTA,TOYOTA RAV4 ADVENTURE AWD
8.2,2019,TOYOTA,TOYOTA RAV4 LIMITED
7.4,2019,TOYOTA,TOYOTA RAV4 HYBRID LIMITED
7.3,2019,TOYOTA,TOYOTA RAV4 HYBRID XSE
5.4,2021,TOYOTA,TOYOTA RAV4 PRIME XSE PLUG-IN HYBRID
9.1,2001,TOYOTA,TOYOTA SEQUOIA LIMITED 4WD
8.9,2004,TOYOTA,TOYOTA SEQUOIA SR5 4WD
6.6,2008,TOYOTA,TOYOTA SEQUOIA PLATINUM 4WD
6.2,2008,TOYOTA,TOYOTA SEQUOIA LIMITED 4WD
6.5,2008,TOYOTA,TOYOTA SEQUOIA SR5 5.7L 4WD
6.5,2012,TOYOTA,TOYOTA SEQUOIA SR5 4WD
6.7,2016,TOYOTA,TOYOTA SEQUOIA PLATINUM 4WD
6.6,2017,TOYOTA,TOYOTA SEQUOIA PLATINUM 4WD
6.8,2018,TOYOTA,TOYOTA SEQUOIA TRD SPORT 4WD
7.0,2020,TOYOTA,TOYOTA SEQUOIA TRD PRO 4WD
9.3,1998,TOYOTA,TOYOTA SIENNA LE
9.3,1998,TOYOTA,TOYOTA SIENNA XLE
7.7,2004,TOYOTA,TOYOTA SIENNA LE
7.9,2005,TOYOTA,TOYOTA SIENNA XLE
7.2,2007,TOYOTA,TOYOTA SIENNA LE
7.3,2009,TOYOTA,TOYOTA SIENNA LIMITED AWD
7.1,2011,TOYOTA,TOYOTA SIENNA SE
7.7,2011,TOYOTA,TOYOTA SIENNA XLE AWD
7.7,2011,TOYOTA,TOYOTA SIENNA LIMITED
9.5,2011,TOYOTA,TOYOTA SIENNA LE 2.7L
7.7,2012,TOYOTA,TOYOTA SIENNA LIMITED AWD
7.4,2014,TOYOTA,TOYOTA SIENNA SE
7.6,2015,TOYOTA,TOYOTA SIENNA XLE AWD
7.6,2015,TOYOTA,TOYOTA SIENNA LIMITED PREMIUM
7.3,2016,TOYOTA,TOYOTA SIENNA LIMITED PREMIUM AWD
7.0,2017,TOYOTA,TOYOTA SIENNA LIMITED PREMIUM AWD
6.8,2017,TOYOTA,TOYOTA SIENNA SE PREMIUM
6.9,2017,TOYOTA,TOYOTA SIENNA LIMITED
6.9,2017,TOYOTA,TOYOTA SIENNA LIMITED PREMIUM
7.1,2018,TOYOTA,TOYOTA SIENNA LIMITED
7.0,2018,TOYOTA,TOYOTA SIENNA XLE AWD
7.8,2021,TOYOTA,TOYOTA SIENNA HYBRID PLATINUM
14.0,1981,TOYOTA,TOYOTA STARLET
11.5,1978,TOYOTA,TOYOTA CELICA SUPRA
11.2,1979,TOYOTA,TOYOTA CELICA SUPRA
10.1,1980,TOYOTA,TOYOTA CELICA SUPRA
8.4,1982,TOYOTA,TOYOTA CELICA SUPRA
8.9,1983,TOYOTA,TOYOTA CELICA SUPRA
8.5,1984,TOYOTA,TOYOTA CELICA SUPRA
8.4,1985,TOYOTA,TOYOTA CELICA SUPRA
7.5,1986,TOYOTA,TOYOTA SUPRA
7.8,1988,TOYOTA,TOYOTA SUPRA
6.5,1988,TOYOTA,TOYOTA SUPRA TURBO
5.5,1988,TOYOTA,CARTECH TOYOTA SUPRA TURBO
6.5,1989,TOYOTA,TOYOTA SUPRA TURBO
7.8,1991,TOYOTA,TOYOTA SUPRA TURBO (AUTO)
7.0,1991,TOYOTA,TOYOTA SUPRA TURBO
4.8,1993,TOYOTA,TOYOTA SUPRA TURBO
6.9,1994,TOYOTA,TOYOTA SUPRA
5.2,1994,TOYOTA,TOYOTA SUPRA TURBO
5.4,1995,TOYOTA,TOYOTA SUPRA TURBO
5.2,1997,TOYOTA,TOYOTA SUPRA TURBO
3.9,2020,TOYOTA,TOYOTA GR SUPRA 3.0 LAUNCH EDITION
3.8,2020,TOYOTA,TOYOTA GR SUPRA 3.0 PREMIUM
4.7,2021,TOYOTA,TOYOTA GR SUPRA 2.0
3.8,2021,TOYOTA,TOYOTA GR SUPRA 3.0
11.0,1993,TOYOTA,TOYOTA T100 SR5
11.8,1993,TOYOTA,TOYOTA T100 XTRACAB SR5 4X4
9.1,1995,TOYOTA,TOYOTA T100 XTRACAB DX 4X4
8.0,1995,TOYOTA,TOYOTA TACOMA LX V6 XTRACAB
8.8,1995,TOYOTA,TOYOTA TACOMA V6 XTRACAB
8.0,1998,TOYOTA,TOYOTA TACOMA SR5 V6 EXTENDED CAB
8.0,2001,TOYOTA,TOYOTA TACOMA TRD SR5 V6 DOUBLE CAB 4X4
7.2,2001,TOYOTA,TOYOTA TACOMA S-RUNNER V6 XTRACAB (MANUAL)
6.1,2002,TOYOTA,TOYOTA TACOMA TRD S-RUNNER V6 XTRACAB (MANUAL)
7.4,2005,TOYOTA,TOYOTA TACOMA SR5 V6 DOUBLE CAB 4X4 (MANUAL)
6.9,2005,TOYOTA,TOYOTA TACOMA SR5 V6 DOUBLE CAB 4X4 (LONG BED)
8.6,2005,TOYOTA,TOYOTA TACOMA TRD PRO DOUBLE CAB 4X4
6.8,2005,TOYOTA,TOYOTA TACOMA PRERUNNER V6 ACCESS CAB
6.8,2008,TOYOTA,TOYOTA TACOMA X-RUNNER ACCESS CAB
7.3,2011,TOYOTA,TOYOTA TACOMA TRD TX PRO DOUBLE CAB 4X4
7.6,2012,TOYOTA,TOYOTA TACOMA TRD TX BAJA DOUBLE CAB 4X4
