0_60_time,year,manufacturer,model
6.8,2013,FORD,FORD FUSION TITANIUM ECOBOOST
8.8,2013,FORD,FORD FUSION HYBRID
8.2,2013,FORD,FORD FUSION 1.6L ECOBOOST
8.0,2013,FORD,FORD FUSION 1.6L ECOBOOST (MANUAL)
8.3,2014,FORD,FORD FUSION ENERGI PLUG-IN HYBRID
8.2,2014,FORD,FORD FUSION SE 1.5 ECOBOOST
6.9,2017,FORD,FORD FUSION TITANIUM AWD
8.0,2017,FORD,FORD FUSION ENERGI PLUG-IN HYBRID
8.5,2017,FORD,FORD FUSION HYBRID
5.2,2017,FORD,FORD FUSION SPORT
8.2,2019,FORD,FORD FUSION HYBRID POLICE CAR
9.9,1968,FORD,FORD GALAXIE 500
10.2,2006,FORD,FORD GALAXY 2.0
9.6,2008,FORD,FORD GALAXY 2.0 TDCI GHIA
9.6,2012,FORD,FORD GALAXY ECOBOOST
9.5,2015,FORD,FORD GALAXY 2.0 TDCI 180
14.0,1977,FORD,FORD GRANADA
5.5,1976,FORD,FORD GRAND TORINO
3.2,2004,FORD,ROUSH FORD GT 600 RE
3.5,2005,FORD,FORD GT
2.7,2005,FORD,HENNESSEY FORD GT HPE850
3.8,2005,FORD,ACCUFAB FORD GT
2.9,2006,FORD,HENNESSEY FORD GT HPE700
3.4,2008,FORD,AVRO FORD GT MIRAGE 720
3.0,2017,FORD,FORD GT
2.9,2019,FORD,FORD GT CARBON SERIES
19.6,1997,FORD,FORD KA
13.2,2008,FORD,FORD KA
9.4,2008,FORD,FORD SPORTKA
12.7,2008,FORD,FORD KA ZETEC
12.7,2009,FORD,FORD KA 1.3 TDCI
12.9,2016,FORD,FORD KA+ 1.2 85PS ZETEC
10.3,2008,FORD,FORD KUGA 2.0 TDCI DIESEL
9.3,2010,FORD,FORD KUGA 2.0 TDCI 163 POWERSHIFT DIESEL
9.4,2015,FORD,FORD KUGA TITANIUM X 1.5 ECOBOOST 150
9.8,2016,FORD,FORD KUGA ST-LINE 1.5T ECOBOOST AWD
9.7,2017,FORD,FORD KUGA VIGNALE 180 POWERSHIFT DIESEL
8.9,2020,FORD,FORD KUGA PHEV
10.3,1973,FORD,FORD LTD BROUGHAM
11.3,1976,FORD,FORD LTD
12.4,1980,FORD,FORD LTD
7.6,2022,FORD,FORD MAVERICK HYBRID XLT
7.0,2022,FORD,FORD MAVERICK LARIAT FX4 AWD
7.2,2007,FORD,FORD MONDEO 2.5T
9.2,2007,FORD,FORD MONDEO 2.0 DIESEL
10.1,2008,FORD,FORD MONDEO 1.8 DIESEL
8.3,2009,FORD,FORD MONDEO 2.2 TITANIUM X ESTATE
9.2,2010,FORD,FORD MONDEO 2.0 163 TITANIUM X
7.6,2011,FORD,FORD MONDEO 2.0 ECOBOOST 240 TITANIUM X SPORT
7.8,2011,FORD,FORD MONDEO 2.2 DIESEL
11.5,2013,FORD,FORD MONDEO 1.6 ECONETIC ZETEC BUSINESS EDITION
9.0,2014,FORD,FORD MONDEO ESTATE 1.5T ECOBOOST
9.0,2015,FORD,FORD MONDEO VIGNALE 2.0 TDCI 180
9.1,2015,FORD,FORD MONDEO VIGNALE 2.0 TIVCT  HYBRID
11.6,2015,FORD,FORD MONDEO 1.0 ECOBOOST TITANIUM
8.9,2019,FORD,FORD MONDEO HYBRID ESTATE WAGON
7.5,1964,FORD,FORD MUSTANG GT (EQUIPMENT PACK)
8.2,1964,FORD,FORD MUSTANG CONVERTIBLE
10.8,1966,FORD,FORD MUSTANG
7.3,1967,FORD,FORD MUSTANG GT/A 390
4.5,1968,FORD,CR SUPERCARS VILLAIN MUSTANG
6.3,1968,FORD,FORD MUSTANG GT 390
5.7,1969,FORD,FORD MUSTANG MACH 1
6.1,1970,FORD,FORD MUSTANG BOSS 302
5.3,1970,FORD,FORD MUSTANG BOSS 429
5.7,1971,FORD,FORD MUSTANG
5.8,1971,FORD,FORD MUSTANG BOSS 351
8.8,1973,FORD,FORD MUSTANG
13.1,1974,FORD,FORD MUSTANG II (MANUAL)
15.5,1974,FORD,FORD MUSTANG II (AUTO)
10.1,1975,FORD,FORD MUSTANG II MACH I
10.4,1976,FORD,FORD MUSTANG II MACH I
