0_60_time,year,manufacturer,model
6.7,2014,BMW,BMW X5 XDRIVE35D
5.9,2014,BMW,BMW X5 XDRIVE35I
3.7,2015,BMW,BMW X5 M
6.2,2016,BMW,BMW X5 XDRIVE40E PLUG-IN HYBRID
5.9,2016,BMW,BMW X5 XDRIVE35I
3.8,2017,BMW,BMW X5 M
6.0,2018,BMW,BMW X5 XDRIVE35D
4.3,2019,BMW,BMW X5 XDRIVE50I M-SPORT
4.9,2019,BMW,BMW X5 XDRIVE40I XLINE
3.9,2020,BMW,BMW X5 M50I
4.7,2021,BMW,BMW X5 XDRIVE45E PLUG-IN HYBRID
5.9,2008,BMW,BMW X6 XDRIVE35I
5.9,2009,BMW,BMW X6 XDRIVE35I
5.1,2009,BMW,BMW X6 XDRIVE50I
4.1,2010,BMW,BMW X6 M
5.3,2010,BMW,BMW X6 ACTIVEHYBRID
4.1,2012,BMW,BMW X6 M
5.1,2013,BMW,BMW X6 M50D DIESEL
3.7,2015,BMW,BMW X6 M
6.5,2015,BMW,BMW X6 XDRIVE35D M-SPORT
4.6,2015,BMW,BMW X6 XDRIVE50I
5.7,2015,BMW,BMW X6 XDRIVE35I
3.7,2016,BMW,BMW X6 M
5.8,2018,BMW,BMW X6 XDRIVE35I
3.8,2020,BMW,BMW X6 M50I
4.7,2020,BMW,BMW X6 XDRIVE40I XLINE
4.7,2019,BMW,BMW X7 XDRIVE50I
5.4,2019,BMW,BMW X7 XDRIVE40I LUXURY
4.1,2020,BMW,BMW X7 M50I
8.0,1996,BMW,BMW Z3 1.9I
8.0,1997,BMW,BMW Z3 1.9I
6.4,1997,BMW,BMW Z3 2.8
5.3,1998,BMW,BMW M ROADSTER
5.4,1999,BMW,BMW M COUPE
5.4,1999,BMW,BMW M ROADSTER
5.5,2000,BMW,BMW Z3 M ROADSTER
4.8,2001,BMW,BMW M COUPE
4.5,2001,BMW,BMW M ROADSTER
4.7,2001,BMW,DINAN BMW M ROADSTER ISR 3
5.9,2001,BMW,BMW Z3 3.0 ROADSTER
5.4,2003,BMW,BMW Z4 3.0I
6.0,2003,BMW,BMW Z4 3.0I (AUTO)
5.4,2004,BMW,BMW Z4 3.0I
5.2,2005,BMW,TC KLINE RACING BMW Z4
6.2,2006,BMW,BMW Z4 2.5SI SPORT
4.6,2006,BMW,BMW Z4 M ROADSTER
5.2,2006,BMW,BMW Z4 3.0SI
4.8,2006,BMW,BMW Z4 M COUPE
5.5,2006,BMW,BMW Z4 3.0SI COUPE
4.8,2008,BMW,BMW Z4 M COUPE
6.8,2008,BMW,BMW Z4 2.5I SPORT
6.4,2009,BMW,BMW Z4 SDRIVE23I
6.1,2009,BMW,BMW Z4 SDRIVE30I (AUTO)
4.7,2009,BMW,BMW Z4 SDRIVE35I
4.3,2009,BMW,BMW Z4 SDRIVE35IS (AUTO)
4.3,2011,BMW,BMW Z4 SDRIVE35IS (AUTO)
5.6,2012,BMW,BMW Z4 SDRIVE28I
5.1,2019,BMW,BMW Z4 SDRIVE30I M-SPORT
3.8,2020,BMW,BMW Z4 M40I
4.2,2001,BMW,BMW Z8
