0_60_time,year,manufacturer,model
11.9,2011,VOLKSWAGEN,VOLKSWAGEN PASSAT BLUEMOTION TURBO DIESEL
8.3,2011,VOLKSWAGEN,VOLKSWAGEN PASSAT 1.8 TSI
9.2,2012,VOLKSWAGEN,VOLKSWAGEN PASSAT 2.0 TSI
6.4,2012,VOLKSWAGEN,VOLKSWAGEN PASSAT VR6
6.0,2012,VOLKSWAGEN,VOLKSWAGEN PASSAT V6 SEL PREMIUM
8.6,2012,VOLKSWAGEN,VOLKSWAGEN PASSAT TDI SE
9.1,2012,VOLKSWAGEN,VOLKSWAGEN PASSAT TDI SE (MANUAL)
8.8,2012,VOLKSWAGEN,VOLKSWAGEN PASSAT SE
9.0,2012,VOLKSWAGEN,VOLKSWAGEN PASSAT SEL
8.8,2013,VOLKSWAGEN,VOLKSWAGEN PASSAT ALLTRACK 2.0 TDI 170
8.5,2013,VOLKSWAGEN,VOLKSWAGEN PASSAT TDI SEL
8.2,2014,VOLKSWAGEN,VOLKSWAGEN PASSAT 1.4T R-LINE
7.6,2014,VOLKSWAGEN,VOLKSWAGEN PASSAT 1.8T SPORT (MANUAL)
7.6,2014,VOLKSWAGEN,VOLKSWAGEN PASSAT 1.8T SPORT
9.1,2015,VOLKSWAGEN,VOLKSWAGEN PASSAT ALLTRACK 2.0 TDI 150
